1391749200,754.59,769.60571,733.0,751.33154,9.92782051,124
1391752800,751.33154,754.49428,714.89528,720.38004,3.28986384,81
1391756400,720.38004,730.92536,686.86868,715.96953,8.14720921,148
1391760000,715.97953,730.21036,666.35039,692.73882,18.82929816,149
1391763600,699.59413,742.71629,699.59413,709.25007,10.97472893,155
1391767200,701.12183,719.96505,692.8862,706.66763,1.02919132,31
1391770800,705.0,735.05913,705.0,727.68918,1.58478043,22
1391778000,727.68918,745.81,727.68918,734.82121,2.54711256,31
1391781600,742.09298,747.0,730.74191,742.01288,0.11351098,5
1391785200,740.0,740.0,730.0,730.0,0.25404427,5
1391788800,727.38509,754.0754,723.01,734.42549,0.16036219,10
1391792400,741.69336,761.0,741.69336,761.0,0.04541324,4
1391799600,762.82787,762.82787,749.36278,762.82787,0.07075164,3
1391803200,749.36278,749.36278,749.36278,749.36278,0.0009612,1
1391806800,749.36278,749.36278,740.47182,740.47182,0.2342744,4
1391810400,733.13677,740.31196,723.30195,730.0,0.88569631,16
1391814000,730.0,730.0,714.12206,714.12206,2.19968869,15
1391817600,711.41118,712.60769,700.0,712.60769,0.45612916,9
1391821200,719.65969,730.0,697.34937,730.0,0.59354005,14
1391824800,718.612,718.612,712.70958,712.70958,0.02,2
1391832000,721.00729,730.0,715.00944,715.00944,2.02,6
1391835600,720.0,723.33472,720.0,723.33472,2.01191361,17
1391839200,730.0,730.0,730.0,730.0,0.6,7
1391850000,730.0,730.0,730.0,730.0,1.0785,2
1391853600,720.0,730.0,720.0,730.0,1.1785,12
1391857200,725.0,725.0,725.0,725.0,0.01,1
1391864400,729.99,730.0,729.99,730.0,0.75075654,8
1391868000,720.0,720.0,713.12,713.12,1.64553759,19
1391871600,713.12,723.25665,702.07112,708.70375,3.37080233,41
1391875200,711.27018,729.94267,710.0,729.94267,0.72697377,8
1391878800,715.63987,715.63987,715.63987,715.63987,0.01209864,1
1391882400,711.65,711.65,711.65,711.65,0.0879,1
1391886000,713.0,713.0,711.65,711.65,0.6487099,9
1391889600,713.0,722.71181,713.0,713.001,2.11180541,12
1391893200,713.001,713.001,713.001,713.001,0.9755138,22
1391896800,708.5508,708.5508,683.0,683.0,6.9857039,61
1391900400,694.29321,713.51765,680.01,699.30255,5.75786913,46
1391904000,692.37535,699.0,685.51674,699.0,0.13686331,4
1391907600,685.44275,692.22569,685.0,685.36859,0.07112448,6
1391911200,685.0,699.00051,685.0,685.22066,0.67553818,12
1391914800,692.00157,698.84963,685.07279,685.07279,0.04901119,4
1391918400,691.85223,699.5,684.9349,684.9349,0.76778208,8
1391922000,698.6234,699.5,698.6234,699.5,0.11213448,2
1391929200,691.70292,698.47264,684.85098,698.47264,0.13664931,5
1391932800,691.55365,710.0,691.40438,691.40438,3.47210624,40
1391936400,698.24649,698.24649,698.24649,698.24649,0.01213955,1
1391940000,699.0,710.0,695.0,695.0,0.94750458,6
1391943600,705.08028,705.08028,705.08028,705.08028,0.01208111,1
1391947200,710.0,756.0998,705.00424,725.08878,16.91084312,90
1391950800,725.0,725.0,725.0,725.0,0.61488609,7
1391954400,732.2643,732.2643,722.0,722.0,3.27723965,39
1391958000,717.75123,717.75123,707.0,707.0,0.04940926,3
1391961600,707.0,707.0,707.0,707.0,0.079,1
1391965200,707.0,707.0,707.0,707.0,0.3,3
1391968800,717.67375,725.0,707.0,707.0,4.13785375,46
1391972400,717.4095,717.4095,717.4095,717.4095,0.01935321,1
1391976000,717.4095,717.4095,703.45049,703.45049,2.26560319,23
1391979600,701.0,706.81303,696.48218,699.81146,0.25991555,9
1391983200,701.0,701.0,701.0,701.0,0.19566016,3
1391986800,706.72678,710.0,689.0,689.0,3.78857595,62
1391990400,686.83613,686.83613,686.83613,686.83613,0.05,1
1391994000,699.66045,707.75694,699.35844,707.75694,0.24450273,17
1392004800,707.7651,721.84677,707.7651,708.59725,0.53863769,6
1392015600,707.7651,707.7651,701.57794,701.57794,0.0131743,2
1392019200,708.51075,715.53649,708.51075,715.53649,0.874,4
1392022800,702.71536,702.71536,697.0,697.0,0.0302652,2
1392026400,697.0,709.66941,600.0,600.0,17.22523115,247
1392030000,600.0,748.0,550.0,675.60648,6.3948609,99
1392033600,668.91398,668.91398,636.43289,642.31504,0.24098918,20
1392037200,648.67139,668.04831,642.24574,650.0,0.7141118,19
1392040800,661.3593,674.51372,661.3593,673.01936,0.21123284,8
1392044400,667.8321,690.0,667.8321,690.0,0.22893308,7
1392048000,689.25657,689.25657,676.86619,676.86619,0.52,5
1392051600,675.66885,675.66885,675.66885,675.66885,0.01237,1
1392058800,675.0,675.0,675.0,675.0,0.13,1
1392062400,682.32414,682.32414,669.79391,669.79391,0.05727959,3
1392066000,669.79391,674.82992,669.79391,674.82992,1.25,9
1392069600,681.61243,682.32414,681.61243,682.32414,0.044701,2
1392073200,682.32414,693.6608,682.32414,690.2,1.07637897,19
1392076800,690.2,695.40929,686.686,695.40929,0.7,4
1392080400,695.40929,702.88585,695.40929,702.88585,2.66832442,7
1392084000,704.09093,704.09093,704.09093,704.09093,0.05219395,3
1392087600,704.09093,704.09093,704.09093,704.09093,0.01989,1
1392091200,709.84163,716.86625,709.84163,716.86625,2.03708676,4
1392105600,709.78507,719.5374,709.78507,719.5374,0.09369864,3
1392109200,719.5374,720.0,719.5374,720.0,0.5267,3
1392112800,709.76507,709.76507,700.0,700.0,1.43061921,18
1392116400,708.12926,716.02382,708.12926,716.02382,1.014755,17
1392120000,719.6174,719.6174,709.3848,719.39918,2.89196011,34
1392127200,719.39918,719.99999,719.39918,719.99999,0.04,2
1392130800,710.0,712.44778,693.9897,712.44778,1.07758335,17
1392134400,710.0,710.53287,710.0,710.53287,0.33867328,5
